"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NUCB1",7.43536618797789e-112,0.267345734717055,0.844,0.422,2.50527228337727e-107
"MUC5B",1.39659378884875e-111,0.789192567437129,0.371,0.106,4.70568311214697e-107
"HACD3",3.13698814866727e-111,0.260516518256997,0.784,0.396,1.05697678681195e-106
"TSTA3",6.0556961717334e-111,0.358184893507793,0.893,0.509,2.04040626810385e-106
"RER1",1.04924686114183e-110,0.295383609830041,0.932,0.561,3.5353323739313e-106
"SRSF5",6.06858644416925e-110,0.332048110338631,0.932,0.553,2.04474951649839e-105
"SELK",6.55893193546677e-110,0.412926332105144,0.971,0.662,2.20996652633617e-105
"GOLM1",7.64444096019481e-110,0.372622192578308,0.756,0.37,2.57571793712804e-105
"OAS1",1.00574655781508e-109,0.251713849657272,0.601,0.234,3.38876245190214e-105
"RPL23A",1.45075464306939e-109,-0.28015609804365,1,1,4.888172694358e-105
"WFDC2",3.22638669802411e-109,0.573684097645847,0.439,0.143,1.08709873403224e-104
"TUBB",3.38380585938596e-109,0.436536780008862,0.939,0.649,1.14013954626151e-104
"RPL6",4.50442709248962e-109,-0.363584934323649,1,0.998,1.51772166454345e-104
"RPL9",4.29654847239654e-108,-0.300840623816391,1,1,1.44767904228929e-103
"PSAP",2.52383795315416e-107,0.359439538903333,0.986,0.703,8.50381959935763e-103
"NDUFB1",1.05468146834004e-106,0.269227714894077,0.949,0.605,3.55364373942492e-102
"KLF5",1.08601906132275e-106,0.406511844613009,0.96,0.646,3.65923262522088e-102
"AGR3",9.87766378724943e-106,0.476060413694442,0.545,0.225,3.32818003647582e-101
"SRRM2",5.26590346213798e-105,0.297901173483471,0.972,0.639,1.77429351253277e-100
"MGLL",7.16229484076404e-105,0.289631952301032,0.722,0.339,2.41326362364704e-100
"RPS15A",1.05280918315201e-104,-0.275039130178564,1,1,3.54733526171237e-100
"SDF4",2.78914622284668e-104,0.262746212832905,0.91,0.509,9.39774928325959e-100
"HSPB1",5.98998562801851e-104,0.945917806638509,0.971,0.772,2.01826575750456e-99
"ID2",9.12765092100774e-104,0.468766261370149,0.876,0.549,3.07547070132435e-99
"RASD1",2.37156498375798e-103,0.265318157774428,0.29,0.052,7.99075105627416e-99
"RPS5",2.41201344392391e-103,-0.298161174912302,1,1,8.12703809795723e-99
"FAM46A",3.49904639222255e-103,0.355123219444321,0.626,0.274,1.17896869139547e-98
"RPS7",7.61087959124869e-103,-0.317972229130499,1,1,2.56440976947533e-98
"TACSTD2",1.35575597471286e-102,1.38236989676348,0.415,0.142,4.5680841811975e-98
"HES6",7.82129123251701e-102,0.486969766980845,0.777,0.407,2.63530586788428e-97
"SDF2L1",9.37755255912976e-102,0.500637285730217,0.888,0.523,3.15967255927318e-97
"HSPH1",1.71487782551741e-101,0.534829490944326,0.921,0.607,5.77810934529837e-97
"CTSB",3.62376562970684e-101,0.306000222743722,0.949,0.597,1.22099159127342e-96
"RARRES1",5.09652257896933e-101,0.289404562818178,0.27,0.043,1.71722231775793e-96
"NDUFB4",6.84184937530481e-101,0.275379096114844,0.994,0.841,2.3052927285152e-96
"XBP1",9.92478106845585e-101,0.331433371311672,0.951,0.599,3.34405573320551e-96
"CRIP1",2.53441827179465e-100,0.320736352915521,0.441,0.153,8.53946892498489e-96
"TMBIM6",5.88379386752526e-100,0.316168357761294,0.998,0.873,1.98248550572396e-95
"MT1X",8.62647996912157e-100,0.411183860152364,0.68,0.324,2.90660616079582e-95
"LRP10",9.44262365722436e-100,0.259152475507726,0.812,0.411,3.18159761506518e-95
"TMSB4X",1.66977998434677e-98,-0.497856597907123,1,1,5.62615667925801e-94
"PSMD7",3.91493458374584e-98,0.289146607286155,0.929,0.6,1.31909805864732e-93
"MTCH1",5.69464020614114e-98,0.278237577323672,0.952,0.596,1.9187520710572e-93
"BACE2",5.16003901032514e-95,0.318934909229143,0.837,0.465,1.73862354413895e-90
"NUCKS1",1.01627952639258e-94,0.365823854998733,0.952,0.658,3.42425223622715e-90
"TUBB4B",2.47744864648216e-94,0.470594077404331,0.986,0.816,8.347515469457e-90
"TPM2",2.90635484499837e-94,0.339323053390019,0.426,0.148,9.79267201473752e-90
"CACYBP",3.5107357784047e-94,0.427773539793838,0.944,0.666,1.18290731317568e-89
"PDIA3",6.06022716773486e-94,0.38145458706609,0.989,0.808,2.04193294189658e-89
"TMED9",8.22317757823558e-94,0.325055764795947,0.974,0.698,2.77071745321069e-89
"AES",1.1291604435e-93,0.252660825379109,0.889,0.5,3.8045931983289e-89
"ADM",3.46892992974732e-93,0.327023400292989,0.731,0.379,1.16882125052906e-88
"SPINK4",1.66097088631153e-92,2.62611241252703,0.257,0.047,5.59647530433805e-88
"RPL32",2.30864866080369e-92,-0.288675823757555,1,1,7.77876079771194e-88
"KDELR1",5.30081951575549e-92,0.317803546948356,0.968,0.705,1.78605812763865e-87
"HNRNPD",1.02436098242987e-91,0.279011584742451,0.914,0.572,3.4514818941992e-87
"PMP22",1.29282449822992e-91,0.436002332661883,0.319,0.087,4.3560428643359e-87
"RBP4",4.61218321113289e-91,0.323348222717546,0.344,0.099,1.55402901115912e-86
"MANF",1.04696434339974e-90,0.326557843258473,0.929,0.587,3.52764165865108e-86
"SRSF11",2.16903563211432e-90,0.252891421024322,0.95,0.599,7.30834865884598e-86
"PPP1R14B",3.06526957370502e-90,0.308173029314014,0.922,0.59,1.03281193016417e-85
"RPL39",3.75599913589452e-90,-0.420348811306487,1,1,1.2655463488483e-85
