"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TCF25",1.02064726937247e-19,0.595326260551207,0.699,0.69,1.42584423531333e-15
"RBP1",1.2192074989412e-19,0.660083517292062,0.27,0.211,1.70323287602085e-15
"UBE2T",1.71071779905992e-19,0.290190104912187,0.35,0.293,2.3898727652867e-15
"MPC2",3.27042381470661e-19,0.265477856861277,0.792,0.867,4.56878206914514e-15
"PRDX6",5.3752325508115e-19,0.284994664259039,0.779,0.859,7.50919987348367e-15
"FOS",5.98427719528954e-19,0.45497301111169,0.82,0.824,8.36003524181949e-15
"FOSB",6.14039216523479e-19,0.776949435659014,0.708,0.742,8.57812785483301e-15
"MYADM",1.11563705238899e-18,0.301835558412531,0.553,0.52,1.55854496218742e-14
"NFKBIZ",1.33333861191525e-18,0.264025919884045,0.479,0.427,1.8626740408456e-14
"TRIM31",1.49621042422369e-18,0.298319342796525,0.504,0.631,2.0902059626405e-14
"TMEM176B",4.27369259855838e-18,0.256844692055893,0.689,0.73,5.97034856018606e-14
"RP11-160E2.6",6.47617017834003e-18,0.581474161290922,0.154,0.106,9.04720973914102e-14
"IER3",1.03002677652423e-17,0.291248560329669,0.867,0.886,1.43894740680435e-13
"RNU12",1.61393106306408e-17,0.670402667012517,0.128,0.084,2.25466169510052e-13
"KLF4",5.10056466268224e-17,0.495090224692847,0.712,0.77,7.12548883376709e-13
"MGLL",6.59949635900844e-17,0.320842615204212,0.523,0.529,9.21949641353478e-13
"CCT3",1.64722332519919e-16,0.269621613874594,0.764,0.838,2.30117098530328e-12
"KRT17",1.65955484984472e-16,-0.269436007814092,0.153,0.217,2.31839812523308e-12
"NDUFA13",3.31508936305826e-16,0.263281371623725,0.794,0.833,4.63117984019239e-12
"ENC1",3.51577181403458e-16,0.277098276105119,0.439,0.41,4.9115332242063e-12
"TFF3",5.44500434295795e-16,0.877613693639306,0.937,0.944,7.60667106711226e-12
"CTSS",5.66637524061756e-16,0.27121975439272,0.653,0.67,7.91592621114273e-12
"MCL1",2.08396210700148e-15,0.381509488498762,0.795,0.857,2.91129506348107e-11
"RPS16",2.51190926168876e-15,0.285323218666642,0.988,0.997,3.5091372385792e-11
"NEDD9",3.38748607203965e-15,0.321882069470902,0.464,0.441,4.7323180426394e-11
"GOLGB1",2.11315048922194e-13,0.264800766562483,0.527,0.498,2.95207123344305e-09
"RP1-313I6.12",2.70664177436046e-13,0.302522289277858,0.333,0.29,3.78117855878157e-09
"TRA2B",2.8098021262414e-13,0.255611283485187,0.706,0.73,3.92529357035923e-09
"TCEB2",8.58867280732755e-13,0.332089211064913,0.955,0.972,1.19983759118366e-08
"GSN",1.05595475295932e-12,0.458498971392163,0.5,0.481,1.47516878988418e-08
"S100A4",1.53911867467123e-12,1.68127030125462,0.603,0.631,2.1501487885157e-08
"TIMP1",3.84180677487432e-12,-0.40811156022315,0.795,0.837,5.36700406449942e-08
"NDUFA4L2",5.78534566235068e-12,-0.438046519515376,0.074,0.111,8.0821278903039e-08
"RSBN1L",5.82873847991946e-12,0.292961983441238,0.524,0.484,8.14274765644749e-08
"MTRNR2L8",8.56239509988684e-12,0.364929252108247,0.411,0.39,1.19616659545419e-07
"BLOC1S1",1.48890900913334e-11,0.250827313952705,0.79,0.836,2.08000588575927e-07
"CLDN3",1.61005422023491e-11,0.326231959959538,0.937,0.954,2.24924574566817e-07
"CD55",8.38786407961433e-11,0.337318378107553,0.646,0.68,1.17178461192212e-06
"STRAP",1.14968012877804e-10,0.400871680595424,0.719,0.839,1.60610313990293e-06
"TMC5",1.86727657444126e-10,0.346854764684184,0.608,0.612,2.60858537449444e-06
"SOD3",2.56117922674124e-10,-0.261934598108053,0.465,0.525,3.57796737975752e-06
"HES1",6.22084433694628e-10,0.577704488837578,0.655,0.622,8.69051953871395e-06
"PPA1",1.35578857042351e-09,0.261543826191138,0.859,0.936,1.89403663288164e-05
"ATF3",1.49066161230907e-09,0.437775487313287,0.737,0.772,2.08245427239577e-05
"MED29",2.08994120082656e-09,0.292557982198221,0.343,0.313,2.9196478575547e-05
"MUC1",2.67960688678459e-09,0.315198524899199,0.426,0.394,3.74341082083807e-05
"RP11-467L13.7",4.38716274095106e-09,0.254786208021748,0.261,0.22,6.12886634910863e-05
"DNTTIP1",5.44104931942234e-09,0.25324275353991,0.609,0.63,7.60114589923301e-05
"RNF213",6.93955503363403e-09,0.335378595725223,0.511,0.48,9.69455838198674e-05
"CH17-373J23.1",9.66309176684018e-09,0.326537345114208,0.165,0.131,0.000134993391982757
"ARL14",1.35547838210874e-08,0.322963607693575,0.509,0.493,0.000189360329980592
"AHI1",1.65956264020561e-08,0.350979901593851,0.352,0.32,0.000231840900836723
"REG1A",1.99514754437246e-08,1.21225669153565,0.193,0.257,0.000278722111948833
"SRSF7",2.41647336687564e-08,0.257237278334603,0.726,0.763,0.000337581329352526
"ZFP36",5.23159332537897e-08,0.313494620507145,0.801,0.84,0.000730853587555442
"WDR60",1.24617707741012e-07,0.26340050971928,0.328,0.292,0.00174090937714194
"LEFTY1",4.44286458307135e-07,0.485182924414325,0.266,0.34,0.00620668182255067
"ALDH1A1",1.42249558727061e-06,0.281085966909772,0.228,0.209,0.0198722633541705
"PMEPA1",2.22631164475702e-05,0.262301883273108,0.647,0.677,0.311015736772556
"PHF14",3.78361143737365e-05,0.25643944978424,0.644,0.664,0.528570517801098
"CENPF",8.98665636929641e-05,0.309332352819055,0.23,0.208,1
"LAMB3",0.000147143885750769,0.327244100460704,0.592,0.621,1
"BST2",0.000282767385809356,-0.311473894348299,0.31,0.323,1
"KIAA0101",0.00031105663878179,0.301569787635094,0.362,0.356,1
"METTL12",0.000330119923694114,0.296409403746204,0.324,0.373,1
"CSRNP2",0.000716081864642874,0.250887222437177,0.161,0.142,1
"HIST1H4C",0.0010573310737855,0.464818120868282,0.556,0.61,1
"CXCL14",0.0013064109984825,0.304394490179619,0.214,0.242,1
"RRBP1",0.00157641011408831,0.274105717599076,0.809,0.858,1
"MALAT1",0.00233263139971224,0.584036125249865,0.978,0.98,1
"UPF2",0.00490200761705086,0.264779253314682,0.408,0.403,1
"HEXIM1",0.00663385448342491,0.418884116409216,0.426,0.429,1
"RPL38",0.0157877176161812,0.250088914718487,0.982,0.993,1
"CXCL8",0.0256614734597916,0.308148496668096,0.675,0.719,1
"SH3BGRL3",0.054085516902724,0.648879125416929,0.885,0.96,1
"TM4SF1",0.0713977303523746,0.319433151331265,0.722,0.831,1
"ADIRF",0.105192856439246,0.457849125675064,0.599,0.661,1
"BTG2",0.11998081892606,0.261561532576814,0.685,0.744,1
"SELENBP1",0.130975397845878,0.413024835276259,0.448,0.475,1
"NLRC5",0.177542139917702,0.305948943699442,0.24,0.236,1
"PLAUR",0.210395695483307,0.316164910888543,0.689,0.774,1
"SLC38A2",0.251839557759489,0.254749938449123,0.59,0.622,1
"RNF43",0.284055353525098,0.255776767940868,0.504,0.553,1
"F3",0.389307703142256,0.40418828634689,0.407,0.437,1
"FAM3D",0.391393980104341,0.254949130231386,0.614,0.698,1
"AC090498.1",0.613364444338849,0.255771779019215,0.821,0.873,1
"SERPINB5",0.894423982736654,0.359087101151114,0.339,0.381,1
