"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MOCS3",0.801474481870095,-0.277635604135649,0.279,0.275,1
"NSRP1",0.801591025372159,-0.254595821324196,0.718,0.683,1
"WARS2-AS1",0.801716409621133,-0.611201168122081,0.118,0.12,1
"PCSK5",0.801806736432071,1.67175494615072,0.203,0.222,1
"AP5Z1",0.80236489483483,-0.323805596163484,0.391,0.368,1
"SLC22A17",0.803269656172475,-0.292731900976348,0.144,0.147,1
"SKAP2",0.804493105390789,-0.613022836299092,0.224,0.222,1
"ZNF577",0.804536630751136,-0.347417284978218,0.185,0.174,1
"HDHD3",0.805709505057134,-0.325923299407602,0.244,0.243,1
"CCDC106",0.806583687053082,-0.265339659282601,0.215,0.198,1
"ANKRD13C",0.806974800888379,-0.417732939162983,0.409,0.392,1
"FMOD",0.807243632422131,-0.289701078720545,0.576,0.551,1
"MANEAL",0.80786062954033,-0.491867240654166,0.135,0.141,1
"MICU1",0.80850678846418,-0.525232816073287,0.4,0.359,1
"ZNF692",0.809164368403228,-0.263385804161415,0.426,0.401,1
"OARD1",0.810111917585436,-0.303385616927346,0.344,0.335,1
"HLA-DMA",0.810401112427165,-0.433973944090021,0.259,0.231,1
